user_id,sex,weight,activity_date,calories,average_cadence,average_temp,distance,elev_high,elev_low,max_heartrate,max_speed,moving_time,total_elevation_gain,average_speed,variance_speed,std_speed,average_heartrate,variance_heartrate,std_heartrate
18933919,M,67,2018-05-07T14:15:23Z,0,84.1,31,7961.3,612.6,606.6,183,4.1,2595,16,3.12,0.18,0.42,160.77,114.19,10.69
18933919,M,67,2017-11-03T13:54:06Z,0,82.1,undefined,14456.9,424.9,235.4,undefined,4.5,4288,103.6,3.41,0.06,0.25,0,0,0
18933919,M,67,2018-02-08T08:56:03Z,0,83.1,undefined,20194.9,440.8,235.4,undefined,5.1,5710,561,3.62,0.2,0.45,0,0,0
18933919,M,67,2018-05-05T17:52:03Z,0,84.3,24,10304.8,387.4,374.2,168,4.9,2762,13,3.7,0.11,0.34,156.31,45.32,6.73
18933919,M,67,2018-06-05T17:59:15Z,0,80.7,23,7676.1,476,468.8,175,4.6,2479,1,3.23,0.56,0.75,142.01,185.41,13.62
18933919,M,67,2018-06-07T09:56:21Z,0,79.7,26,9499.4,708.4,459.2,undefined,4.6,3706,279,2.67,0.19,0.43,0,0,0
18933919,M,67,2018-06-09T09:07:31Z,856,83.6,26,13628.9,525.4,471.8,undefined,5.6,3772,55,3.63,0.09,0.3,0,0,0
18933919,M,67,2018-06-10T11:15:40Z,960,82.2,29,16416.3,530.4,462.8,171,5.8,4653,86,3.53,0.03,0.18,155.93,81.91,9.05
18933919,M,67,2018-02-11T09:00:35Z,0,82.2,undefined,15008.1,302,249.1,undefined,4.8,4173,110.8,3.58,0.32,0.57,0,0,0
18933919,M,67,2017-12-04T14:40:25Z,0,83.3,undefined,14147.7,424.9,235.4,undefined,5.3,4027,226.8,3.56,0.11,0.33,0,0,0
18933919,M,67,2017-10-07T13:24:07Z,0,81.5,undefined,12154.4,441,235.4,undefined,5.8,3741,367.2,3.33,0.16,0.4,0,0,0
18933919,M,67,2017-11-19T08:22:45Z,0,82.1,undefined,21145.5,675.1,235,undefined,4.8,7364,936.1,2.92,0.14,0.38,0,0,0
18933919,M,67,2018-06-21T16:47:40Z,815,82.4,29,13730.9,523.6,469,161,4.3,4011,55,3.43,0.02,0.16,149.97,71.09,8.43
18933919,M,67,2018-06-26T10:06:02Z,644,82.2,28,10574.8,487,446.4,181,4.9,2826,82,3.76,0.07,0.26,165.02,67.27,8.2
18933919,M,67,2018-06-26T17:08:07Z,435,82.9,27,7694.5,469.4,465,174,5.6,2065,12,3.73,0.16,0.4,157.55,71.03,8.43
18933919,M,67,2018-06-28T10:20:11Z,569,81.5,29,9500.7,674.4,463.4,171,5.9,2831,220,3.46,0.23,0.48,153.85,127.6,11.3
18933919,M,67,2018-06-14T09:57:47Z,568,83.8,24,11213.8,491.4,452.8,159,4.8,2939,58,3.83,0.06,0.25,146.93,44.69,6.69
18933919,M,67,2018-06-14T17:27:39Z,607,84.3,22,11363.9,514.6,471.4,160,4.6,3063,44,3.71,0.05,0.23,147.7,20.33,4.51
18933919,M,67,2018-06-16T08:05:07Z,625,84.3,26,8525.9,462.4,459.4,177,4.8,2785,1,3.14,0.35,0.59,160.39,100.31,10.02
18933919,M,67,2018-06-17T09:19:41Z,1010,85.1,25,17237.8,539.2,469,173,6.2,4533,71,3.82,0.04,0.21,161.03,66.96,8.18
18933919,M,67,2018-06-19T18:08:35Z,586,84.3,25,11729.9,508,470.4,162,5.3,3104,37,3.8,0.09,0.3,146.54,29.79,5.46
18933919,M,67,2018-06-28T18:03:22Z,459,83.3,26,7086.2,473.4,467.2,163,4.4,2351,10,3.15,0.31,0.55,147.29,60.87,7.8
18933919,M,67,2018-06-23T15:25:05Z,780,83.6,27,13793.2,521.8,465.2,175,5.6,3656,56,3.79,0.06,0.25,158.02,161.31,12.7
18933919,M,67,2018-06-24T09:48:01Z,631,83.1,24,9866,657.6,600,undefined,5.3,2922,157,3.42,0.12,0.35,0,0,0
18933919,M,67,2018-07-04T16:24:40Z,980,83.1,29,16457.9,550.4,447.8,179,5,4472,202,3.69,0.11,0.33,161.22,132.95,11.53
18933919,M,67,2018-07-08T08:21:58Z,1142,84,27,19013.3,545,440.8,183,4.9,5066,136,3.79,0.11,0.33,163,127.03,11.27
18933919,M,67,2018-07-23T16:25:27Z,835,84.2,29,14215.3,462.6,367.4,169,6,3924,84,3.58,0.1,0.31,153.39,121.32,11.01
18933919,M,67,2018-07-28T08:49:51Z,744,85,25,14018.4,331.8,314.2,173,5.5,3698,0,3.8,0.13,0.36,150.04,152,12.33
18933919,M,67,2018-07-31T18:10:31Z,827,84.5,29,14108.8,441,343,180,5.2,3703,75,3.74,0.15,0.39,163.02,225.12,15
18933919,M,67,2018-07-02T17:16:03Z,494,81.9,29,8596.3,674,501.6,170,4.5,2718,233,3.2,0.08,0.29,141.73,164.6,12.83
18933919,M,67,2018-07-06T15:55:18Z,754,83.8,28,13038.2,539.6,435.4,178,5.6,3565,129,3.71,0.14,0.37,158.4,189.3,13.76
18933919,M,67,2018-07-10T16:52:24Z,625,83.5,28,11076.9,437.8,426.8,179,5.9,2811,5,4.02,0.15,0.39,162.37,214.9,14.66
18933919,M,67,2018-07-15T10:23:06Z,748,85.8,29,13225.2,532.8,427.2,179,5.9,3533,135,3.74,0.24,0.49,157.19,143.63,11.98
18933919,M,67,2018-07-17T16:27:48Z,845,83,30,14129.4,522.8,420,179,5.1,3858,124,3.63,0.11,0.33,158.94,237.53,15.41
18933919,M,67,2018-07-12T16:45:17Z,492,81.7,26,9924.2,772,520.4,158,5.5,3252,355,3.09,0.1,0.32,132.99,61.86,7.87
18933919,M,67,2018-07-21T08:52:15Z,744,84.5,26,12870.3,395.2,388.4,178,5.3,3288,1,3.94,0.1,0.31,163.3,106.63,10.33
18933919,M,67,2018-08-14T16:20:53Z,903,85.7,26,16092,444.6,343.2,171,5.3,4139,79,3.84,0.24,0.49,156.6,143.95,12
18933919,M,67,2018-08-16T16:22:24Z,581,83.3,27,9534.5,444.2,366.4,162,4.4,3630,70,2.73,0.28,0.53,135.16,65.71,8.11
18933919,M,67,2018-08-19T08:35:08Z,373,84,25,6565.7,518.6,375.4,162,4.8,2063,191,3.24,0.1,0.32,138.33,102.33,10.12
18933919,M,67,2018-08-21T16:24:29Z,935,86.3,28,16120.6,387.4,281.2,173,5.6,4109,123,3.88,0.26,0.51,163.76,95.05,9.75
18933919,M,67,2018-08-25T08:06:18Z,696,87.5,22,13007,309.8,297,178,5.7,3390,8,3.86,0.1,0.31,154.15,84.86,9.21
18933919,M,67,2018-08-28T10:35:31Z,368,84.5,29,6418.5,392.2,332,175,5.5,1639,63,3.92,0.11,0.33,158.26,43.57,6.6
18933919,M,67,2018-08-02T17:33:00Z,749,83,30,12008.6,549.2,384,173,4.4,3981,251,3.1,0.18,0.42,148.1,56.61,7.52
18933919,M,67,2018-08-04T06:59:44Z,765,85.2,27,13746.7,328.6,321.8,173,5.7,3600,2,3.83,0.07,0.26,157.98,74.9,8.65
18933919,M,67,2018-08-09T16:43:00Z,651,85.5,22,12396.1,342.2,335.6,177,4.8,3216,2,3.89,0.05,0.22,150.07,133.6,11.56
18933919,M,67,2018-08-18T08:11:45Z,716,87.2,24,13519.2,296.2,288.8,168,5.7,3448,8,3.93,0.1,0.32,150.82,49.09,7.01
18933919,M,67,2018-08-07T16:29:04Z,902,85,31,16009.6,454.4,359.2,175,5.1,4206,72,3.85,0.1,0.31,158.58,164.84,12.84
18933919,M,67,2018-08-11T07:28:04Z,628,87.2,21,12132.5,313.8,306.6,165,6,3117,2,3.88,0.14,0.38,148.66,32.23,5.68
18933919,M,67,2018-07-12T10:01:53Z,649,80.5,29,9657.7,679.8,431.2,169,4.8,3115,363,3.3,0.53,0.73,154.33,49.05,7
18933919,M,67,2018-09-04T10:10:46Z,446,85,27,7552.9,472.6,348.2,177,6.1,1889,130,4.06,0.12,0.35,164.67,79.8,8.93
18933919,M,67,2018-09-04T16:21:27Z,458,84.9,25,8018.4,328,320.2,174,7.3,2142,7,3.77,0.15,0.39,155.09,126.26,11.24
18933919,M,67,2018-09-06T10:09:19Z,400,85.6,21,8043.4,452.2,326.4,178,7.7,2066,133,3.99,0.22,0.47,145.2,322.62,17.96
18933919,M,67,2018-09-06T17:13:00Z,364,84.2,21,7337,537.2,401.4,159,6.2,2008,178,3.72,0.15,0.38,137.07,100.44,10.02
18933919,M,67,2018-09-13T14:47:54Z,733,83.8,30,11952.3,708.6,377.2,173,5.9,3730,393,3.27,0.18,0.42,147.25,184.54,13.58
18933919,M,67,2018-09-15T09:13:24Z,636,86.2,23,13111.4,324.2,315.4,164,6.1,3265,13,4.01,0.08,0.28,145.27,37.95,6.16
18933919,M,67,2018-09-18T10:14:42Z,520,85.4,29,9015.2,479.2,352.2,172,5,2292,130,4.04,0.16,0.41,159.93,54.71,7.4
18933919,M,67,2018-09-18T17:31:14Z,530,86.2,24,10805.1,337.2,327,161,5.8,2823,3,3.85,0.12,0.34,141.49,62.53,7.91
18933919,M,67,2018-09-20T17:19:02Z,629,85.1,24,12367.5,317.8,310,161,5.4,3023,7,4.08,0.07,0.27,148.58,127.64,11.3
18933919,M,67,2018-08-28T17:38:02Z,510,86,26,8930.6,322.2,314.8,180,5.8,2249,7,3.99,0.08,0.29,160.78,32.45,5.7
18933919,M,67,2018-09-22T08:11:46Z,1094,83.8,21,19009.4,511.4,284.8,169,5.2,5558,363,3.46,0.1,0.31,147.67,65.49,8.09
18933919,M,67,2018-08-30T16:36:26Z,798,86.2,21,14011.5,319.6,311.4,178,5.4,3271,8,4.36,0.09,0.3,169.16,66.71,8.17
18933919,M,67,2018-09-08T08:57:03Z,791,87.1,24,13994.4,305,295.4,174,5.5,3502,6,4.02,0.09,0.3,159.54,40.2,6.34
18933919,M,67,2018-09-01T09:05:17Z,583,83.5,23,11897.7,313.6,306,172,6.4,3564,9,3.38,0.2,0.45,139.44,55.8,7.47
